conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
2010412843158708685,Sun Jan 11 18:05:48 +0000 2026,0,Greenland is currently European but Europe is irrelevant. Instead of a Europe First agenda they just wait out the Trump presidency hoping they will be relevant again afterwards. Those idiots. Just rotten manure where giants like de Gaulle Schmidt and Kohl once walked.,2010412843158708685,,,en,,0,0,0,https://x.com/undefined/status/2010412843158708685,820723171112448001,
2010034017823850682,Sun Jan 11 18:05:42 +0000 2026,0,@EdwardJDavey Stop being silly. President Trump is not going to attack Greenland. Just leave politics to the grown-ups.,2010412818743668797,,EdwardJDavey,en,,0,0,0,https://x.com/undefined/status/2010412818743668797,521293742,
2010111313310298258,Sun Jan 11 18:05:36 +0000 2026,0,@FeserEdward @formerlyed @yuanyi_z I have read three of your books obviously value your intellect. That being said do you really think Trump is serious about militarily invading Greenland and killing members of the Sirius Patrol the Danish armed military contingent numbering a few dozen men?. This seems to be an,2010412794001207397,,FeserEdward,en,,0,0,0,https://x.com/undefined/status/2010412794001207397,750363871559331841,
2010309064673133003,Sun Jan 11 18:05:34 +0000 2026,0,@MikeBales Denmark said NO Greenlanders said NO.. So why don't you just stop it. Greenland is part of NATO... and USA can put as much military strength there as it pleases... Just explain us please: Why didn't the US care and withdraw almost completely.. and Trump didn't change it.,2010412785856127447,,MikeBales,en,,0,0,0,https://x.com/undefined/status/2010412785856127447,81039613,
2010202213780738290,Sun Jan 11 18:05:28 +0000 2026,0,@ChrisRo93870934 @War_Radar2 According to The Telegraph and other reports (e.g. Daily Mail Evening Standard) the talks aim to deploy European forces to Greenland to address Arctic security concerns potentially easing U.S. fears under Trump while dissuading any unilateral American seizure. It's framed as,2010412758769053928,,ChrisRo93870934,en,,0,0,0,https://x.com/undefined/status/2010412758769053928,1720665183188922368,
2010412741371318352,Sun Jan 11 18:05:23 +0000 2026,0,As an American I demand @realDonaldTrump stop threatening our allies in my name. I demand the @gop stop being so blood thirsty and war hungry! And I demand @marcorubio apologize to #Denmark over Trump's Greenland threats! Shame on the @GOP,2010412741371318352,,,en,,0,0,0,https://x.com/undefined/status/2010412741371318352,1772690822296903682,
2010353988143595788,Sun Jan 11 18:05:21 +0000 2026,0,@BiankaB12 It s important to listen Greenlanders about Greenland and Trump s insane saber-rattling.,2010412732450062414,,BiankaB12,en,,0,0,0,https://x.com/undefined/status/2010412732450062414,796966930997358592,
2009977289581466057,Sun Jan 11 18:05:11 +0000 2026,0,@thuerkoff31850 @k9kym @indyfor45th47th That is why Greenland is not mining. Do you really think Trump won't mine it into total destruction?,2010412689278091392,,thuerkoff31850,en,,0,0,0,https://x.com/undefined/status/2010412689278091392,3055561191,
2010350991527600365,Sun Jan 11 18:02:15 +0000 2026,0,@MarioNawfal Under what authority are these countries acting? Greenland isn't part of NATO and as far as I know Greenland hasn't asked for troops. Trump is perfectly entitled to talk to Greenland (it's up to the Greenlanders) has nothing to do with anyone else.,2010411949604176241,,MarioNawfal,en,,0,0,0,https://x.com/undefined/status/2010411949604176241,2167073549,
2010411934814773536,Sun Jan 11 18:02:11 +0000 2026,0,My take: In order for Trump to dismantle NATO there needs to be a real military confrontation between two NATO members (in this case Denmark and the US). The Danes put their soldiers on the ready. Trump lands one US soldier on Greenland soil as an invasion. Denmark invokes,2010411934814773536,,,en,,0,0,0,https://x.com/undefined/status/2010411934814773536,817174450873466880,
2009807820498378812,Sun Jan 11 18:02:11 +0000 2026,0,@_mrg_1 @tedlieu @thejointstaff Denmark and Canada are indeed close US allies with deep cooperation including Thule Air Base in Greenland and the USMCA trade deal (renegotiated under Trump in 2018-2020). Trump's rhetoric economic pressures on Canada and potential Greenland acquisition aims at strategic gains,2010411934009446910,,_mrg_1,en,,0,1,0,https://x.com/undefined/status/2010411934009446910,1720665183188922368,
2010023908263481637,Sun Jan 11 18:02:04 +0000 2026,0,@Bannons_WarRoom GREENLAND. Former Trump Ambassador to Denmark Paula Sands(?) just threw a BBC News anchor to the ground regarding Denmark s claims on Greenland including inability to provide security to Greenlanders. (12:55 ET Sunday BBC News). Get Paula on your show.,2010411905308078349,,Bannons_WarRoom,en,,0,0,0,https://x.com/undefined/status/2010411905308078349,1604593848033763328,
2010411903676510414,Sun Jan 11 18:02:04 +0000 2026,0,Doug Burgum urges Europe to back Donald Trump's Greenland annexation plans https://t.co/p0NxdRfyNu,2010411903676510414,,,en,,0,0,0,https://x.com/undefined/status/2010411903676510414,176292487,
2010411871715881453,Sun Jan 11 18:01:56 +0000 2026,0,@CNNnewsroom WHEN TRUMP TALKS ABOUT TAKING OVER GREENLAND TO PROTECT AGAINST RUSSIA OR CHINA WHY DON'T YOUR REPORTERS ASK HIM OR HIS ADVISORS ISN'T THAT WHY THE UNITED STATES HAS A MILITARY BASE IN GREENLAND. WHY NOT EXPAND THAT BASE TO PROVIDE SECURITY AGAINST RUSSIAN CHINA.,2010411871715881453,,CNNnewsroom,en,,0,0,0,https://x.com/undefined/status/2010411871715881453,2782361492,
2010303893092360407,Sun Jan 11 18:01:55 +0000 2026,0,@MumbaichaDon Oh hell that breaks my heart now all the EU people can only use Tik-Tok and Trump doesn't want Greenland he is just pulling your chain.,2010411868897399145,,MumbaichaDon,en,,0,0,0,https://x.com/undefined/status/2010411868897399145,1695577867600457728,
2010411842183815594,Sun Jan 11 18:01:49 +0000 2026,3,If nothing else Trump's Greenland threats have resulted in fascinating confirmation of why free market economies require principled regulation. There's something about having money that makes people incapable of even contemplating having values beyond dollars.,2010411842183815594,,,en,,1,0,2,https://x.com/undefined/status/2010411842183815594,1607573362879905794,
2010309064673133003,Sun Jan 11 18:01:48 +0000 2026,0,@VMickCRO @MikeBales You're kidding right? Russia and China have both built military installations off the coast of Greenland. The Trump Administration is bang on to protect the Western Hemisphere.,2010411837410673061,,VMickCRO,en,,0,0,0,https://x.com/undefined/status/2010411837410673061,920307650402775041,
2010319872828281281,Sun Jan 11 18:01:35 +0000 2026,1,@zarahussain999 Zara thats Bullshit!! Trump has only mentioned Greenland becoming apart of the USA because Russia and China are looking to take over Greenland and that can not be allowed to happen..,2010411781580349841,,zarahussain999,en,,0,0,0,https://x.com/undefined/status/2010411781580349841,1729954482807570433,
2010411780032365003,Sun Jan 11 18:01:34 +0000 2026,0,The path to Caracas and potentially next to Colombia Cuba and Greenland other targets of Donald Trump s colonial greed was paved in Gaza Jonathan Cook @Jonathan_K_Cook From Gaza to Venezuela the US has been unmasked as the serial villain https://t.co/FhjKpGQB8V https://t.co/A0YnLQaRNl,2010411780032365003,https://pbs.twimg.com/media/G-ZqeGaWgAA_7HX.png,,en,,0,1,0,https://x.com/undefined/status/2010411780032365003,968776251983966209,
2009807820498378812,Sun Jan 11 18:01:34 +0000 2026,1,@grok @tedlieu @thejointstaff How about nonsensical since both countries were friendly 100% collaborators. USA has a base soldier on Greenland. We had trade deals negotiated by trump. Since any action causes an equal and opposite reaction how is that beneficial to the USA - if at all?,2010411779843895539,,grok,en,,0,1,0,https://x.com/undefined/status/2010411779843895539,314879728,
2010186283390533840,Sun Jan 11 18:01:26 +0000 2026,1,@slop_bucket @ZaidJilani One demented idea I think trump has is to physically take Greenland then forcibly deport all the inhabitants back to Denmark or wherever. It would fit an insane idea I m sure miller told him so the USA doesn t have to spend any money.,2010411745366757715,,slop_bucket,en,,0,0,0,https://x.com/undefined/status/2010411745366757715,1430292306112958464,
2010411713871614425,Sun Jan 11 18:01:18 +0000 2026,0,ALASKA SECRETS: Trump &amp; Putin private talks in 2025 summit no transcript no deal on Ukraine. Trump aligns with Putin demands abandons Europe/NATO. Greenland invasion plans next? Hypocrite 'peacemaker' hides conversations. Truth leaks. #TrumpPutinAlaska https://t.co/zwVDbXRz6i,2010411713871614425,https://pbs.twimg.com/media/G-Zqy_iWoAAHYZ1.jpg,,en,,0,0,0,https://x.com/undefined/status/2010411713871614425,1523361871000129536,
2010216493469114617,Sun Jan 11 18:01:17 +0000 2026,1,@FirFotia @Cryptoking @IndiaTales7 the rhetoric is not helpful. i don't understand why trump says what he says. but the logic behind the usa operating in greenland and everyone paying their fair share for that to happen makes sense. i hear alot of talk about increasing defense spending we'll see if it happens,2010411709882900657,,FirFotia,en,,0,0,0,https://x.com/undefined/status/2010411709882900657,1563590851019677696,
2010411709522120744,Sun Jan 11 18:01:17 +0000 2026,0,I d like to know what the difference is between Trump attempting to take Greenland and Putin trying to take Ukraine. And he still wants a Peace Prize. Both these are sovereign countries.,2010411709522120744,,,en,,0,0,0,https://x.com/undefined/status/2010411709522120744,1239745536,
2010273358911353140,Sun Jan 11 18:01:02 +0000 2026,1,@JimFergusonUK Trump did start this fight as you well know. USA has about 17 military bases on Greenland which it closed down. But could re-activate if it asks respectfully. Greenland is part of Denmark which is a NATO ally. Why is Trump treating with 100% disrespect ? 1/2,2010411646649598093,,JimFergusonUK,en,,0,0,0,https://x.com/undefined/status/2010411646649598093,29362387,
2010345789243937000,Sun Jan 11 17:59:45 +0000 2026,0,@DrJStrategy Nope TDS The gave Putin an open invitation to invade Ukraine but won t let Trump buy Greenland! He could threaten to leave NATO unless they give us a land mass on our continent just saying! Canada still on the list ,2010411321729392644,,DrJStrategy,en,,0,0,0,https://x.com/undefined/status/2010411321729392644,485940380,
2010411320018169935,Sun Jan 11 17:59:44 +0000 2026,0,A group of European countries led by the UK and Germany is discussing plans for a military presence in Greenland to show US President Donald Trump that the continent is serious about Arctic security and to try to tamp down American threats to take over the self-ruling Danish https://t.co/CoUzt9wUs6,2010411320018169935,https://pbs.twimg.com/media/G-ZqcPTa8AExFTP.jpg,,en,,0,0,0,https://x.com/undefined/status/2010411320018169935,1722974441406414848,
2010050899318583772,Sun Jan 11 17:59:39 +0000 2026,0,@RLHeinrichs Now Trump intends to destroy NATO by waging war against our ally Denmark rather than use the current treaty with Denmark that allows us to expand the existing US base in Greenland to meet threats from China and Russia. That is insane.,2010411296718803372,,RLHeinrichs,en,,0,0,0,https://x.com/undefined/status/2010411296718803372,2566340445,
2009328404605370685,Sun Jan 11 17:59:38 +0000 2026,0,@Alonso_GD I've been posting all week the hashtag #boycotttheworldcup and #boycottfifa2026. This needs to be real if he goes near Greenland. Trump will shit himself EVEN more when he sees that be cancelled with by a boycott. @FIFAWorldCup,2010411291287101559,,Alonso_GD,en,,0,0,0,https://x.com/undefined/status/2010411291287101559,1838955125605335040,
2010411279799005210,Sun Jan 11 17:59:35 +0000 2026,0,#trump Putin's friend. #usa #maga #Groenland #Greenland,2010411279799005210,,,en,,0,0,0,https://x.com/undefined/status/2010411279799005210,748931622070738947,
2010303893092360407,Sun Jan 11 17:59:32 +0000 2026,0,@KeshavPandey495 @MumbaichaDon Recent reports from Politico TASS and Reuters confirm the EU is developing plans for sanctions on US tech firms (Google X Microsoft) and banks if the US doesn't retract Greenland claims. Options include trade restrictions and base expulsions. Trump's team cites security,2010411267253473447,,KeshavPandey495,en,,0,0,0,https://x.com/undefined/status/2010411267253473447,1720665183188922368,
2010385723007115353,Sun Jan 11 17:59:31 +0000 2026,0,@NickJFreitas When Trump actually attacks he doesnt say anything before hand when its a neogiating tactic he talks about it all the time. So we already know hes not attacking greenland though Im not sure why were in NATO as you pointed out we are all the force nato has.,2010411262371590320,,NickJFreitas,en,,0,0,0,https://x.com/undefined/status/2010411262371590320,1676791459041939460,
2010170546395414600,Sun Jan 11 17:59:29 +0000 2026,0,@EdKrassen The EU better wake the fuck up Trump isn't playing. We buy Greenland one way or another,2010411255627235641,,EdKrassen,en,,0,0,0,https://x.com/undefined/status/2010411255627235641,1852096036367392768,
2010189650590335465,Sun Jan 11 17:59:26 +0000 2026,0,@Currentreport1 Think about how smart Trump is he has gotten NATO to defend Greenland,2010411243103035762,,Currentreport1,en,,0,0,0,https://x.com/undefined/status/2010411243103035762,1972342082372308993,
2010400888167285172,Sun Jan 11 17:59:23 +0000 2026,1,@ArmyofLawyers_1 No one is stealing anything. Pull your head out. Trump is a deal maker. Everyone will win here even Mette. Greenland USA!!!,2010411227978375597,,ArmyofLawyers_1,en,,0,1,0,https://x.com/undefined/status/2010411227978375597,1876831883474124800,
2010411220919365939,Sun Jan 11 17:59:21 +0000 2026,0,The #Trump vanity project in #Greenland is clear mineral rights to the highest 🇺🇸 bidder with RFK jr and Lee Zeldin in charge of environmental protection Any other pretext is just a cover story https://t.co/6BJ69LbNCw,2010411220919365939,https://pbs.twimg.com/media/G-ZqWZ8XYAAUB8O.jpg,,en,,5,0,1,https://x.com/undefined/status/2010411220919365939,277771104,
2010411218771873948,Sun Jan 11 17:59:20 +0000 2026,1,Trump says he wants to buy Greenland. Denmark s prime minister and parliament respond with uncontrollable laughter. https://t.co/DojYvjgF7y,2010411218771873948,https://pbs.twimg.com/ext_tw_video_thumb/2010411140308926464/pu/img/jDFUSjqvInA9McWu.jpg,,en,,0,7,1,https://x.com/undefined/status/2010411218771873948,2202816025,
2006770984360010235,Sun Jan 11 17:59:17 +0000 2026,0,@thejointstaff Now they say Donald Trump emboldened by success of Maduro capture operation 'orders army chiefs to draw up plan to invade Greenland' But he is being resisted by senior military figures who think 'Trump's Greenland plan is crazy and illegal'. We hope they remain steadfast !!,2010411206683869262,,thejointstaff,en,,0,0,0,https://x.com/undefined/status/2010411206683869262,335122023,
2010239995601191089,Sun Jan 11 17:59:12 +0000 2026,1,@AlexTaylorNews @SecKennedy Trump - we need Greenland because we don t want Russia as a neighbour Rest of world - Greenland is about 3000 miles from the USA Russia is 55 miles from mainland Alaska. ,2010411185284485446,,AlexTaylorNews,en,,0,0,0,https://x.com/undefined/status/2010411185284485446,945786622183968768,
2010411167995597198,Sun Jan 11 17:59:08 +0000 2026,1,Nordic governments are rejecting U.S. President Donald Trump s assertions that Russian and Chinese vessels are operating near Greenland warning that the claims are not supported by intelligence and are fueling destabilizing rhetoric. https://t.co/tOVK2xEPnH,2010411167995597198,,,en,,0,0,2,https://x.com/undefined/status/2010411167995597198,114752114,
2010411126128062848,Sun Jan 11 17:58:58 +0000 2026,0,Trump sets his sights on Cuba as he threatens country to make a deal 'before it is too late' https://t.co/3LoHyVCf4F via https://t.co/Ix009EibwE #Cuba #Venezuela #Trump #Canada #Greenland,2010411126128062848,,,en,,0,0,0,https://x.com/undefined/status/2010411126128062848,28052578,
2010411104212787436,Sun Jan 11 17:58:53 +0000 2026,1,Germany planning Arctic Sentry Nato mission to protect Greenland https://t.co/yTa5dvBDSb,2010411104212787436,,,en,,0,0,0,https://x.com/undefined/status/2010411104212787436,1870196361792237569,
2009809663890764234,Sun Jan 11 17:58:45 +0000 2026,0,@RasmusJarlov Hopefully Trumps stragegy. Short sharp and focused on the financial angle. Trump s Art of the Deal for Greenland is simple: He wants the military base but he refuses to sign the check. He s threatening to seize Greenland just to scare Denmark into acting as his personal,2010411069156536505,,RasmusJarlov,en,,0,2,0,https://x.com/undefined/status/2010411069156536505,1762246174864482305,
2010133633106092183,Sun Jan 11 17:58:41 +0000 2026,0,@ML3democrats Venezuela Greenland Iran . Trump will have same fate as Hitler!,2010411054015324258,,ML3democrats,en,,0,0,0,https://x.com/undefined/status/2010411054015324258,1264024215532867584,
2010411044418805913,Sun Jan 11 17:58:39 +0000 2026,0,BREAKING: Canada/EU/UK Prepare For War As Trump s Orders Greenland Invasion Plan https://t.co/2ezfgt1msF,2010411044418805913,,,en,,0,0,0,https://x.com/undefined/status/2010411044418805913,120338086,
2010408070166315274,Sun Jan 11 17:58:30 +0000 2026,0,@Atlantislq Maybe Trump will buy a small part of greenland and will make it as a part of US XD,2010411006506447058,,Atlantislq,en,,0,0,0,https://x.com/undefined/status/2010411006506447058,1342923770,
2010410987909001727,Sun Jan 11 17:58:25 +0000 2026,1,Is this a car crash from #Badenoch or what? UK could send British troops to Greenland as part of a NATO mission to help guard the Arctic for Trump #Badenoch that is not my job &amp; what I'm not going to do is &amp; we're not talking about that &amp; lets just stop this here ,2010410987909001727,,,en,,0,0,0,https://x.com/undefined/status/2010410987909001727,911147340366565377,
2010394411579195647,Sun Jan 11 17:58:21 +0000 2026,0,@FinanceLancelot Trump framing Cuba as the next deal after Panama and Greenland. Classic protection racket language: drop the old thugs get our protection instead.,2010410968850010234,,FinanceLancelot,en,,0,0,0,https://x.com/undefined/status/2010410968850010234,1883883288013811712,
2010083112806674592,Sun Jan 11 17:58:18 +0000 2026,0,@EllieCohanim @realDonaldTrump Venezuela Greenland Iran . Trump will have same fate as Hitler!,2010410957374410963,,EllieCohanim,en,,0,0,0,https://x.com/undefined/status/2010410957374410963,1264024215532867584,
2010410944287965397,Sun Jan 11 17:58:15 +0000 2026,0,Trump Preparing Plan to Invade Greenland: Daily Mail Report https://t.co/LvKd1ql0U3,2010410944287965397,,,en,,0,0,0,https://x.com/undefined/status/2010410944287965397,1986930492399030272,
2010066896935346369,Sun Jan 11 17:58:11 +0000 2026,0,@SenTomCotton Venezuela Greenland Iran . Trump will have same fate as Hitler!,2010410929322930519,,SenTomCotton,en,,0,0,0,https://x.com/undefined/status/2010410929322930519,1264024215532867584,
2010339093289529757,Sun Jan 11 17:58:06 +0000 2026,0,@_MAGA_NEWS_ OK go for it as it achieves the goal Trump is making to keep the Chinese out of Greenland. However do they have the money to keep a force in Greenland. The US has the strongest economy in the world and could put Europe in a economic depression....,2010410907877376132,,_MAGA_NEWS_,en,,0,0,0,https://x.com/undefined/status/2010410907877376132,3376684572,
2010344791759098215,Sun Jan 11 17:58:05 +0000 2026,0,@EricLDaugh Venezuela Greenland Iran . Trump will have same fate as Hitler!,2010410904748470441,,EricLDaugh,en,,0,0,0,https://x.com/undefined/status/2010410904748470441,1264024215532867584,
2010410889330233434,Sun Jan 11 17:58:02 +0000 2026,0,Donald Trump 'orders US army chiefs to draw up plan to invade Greenland' https://t.co/fO2OEAiX0p monster reincarnation of HITLER!,2010410889330233434,,,en,,0,0,0,https://x.com/undefined/status/2010410889330233434,712827435167907840,
2010185609021939890,Sun Jan 11 17:57:52 +0000 2026,1,@EricLDaugh Nick Shirley? Yeah that sounds like hard hitting journalism. Did he bribe people with free lunches to sound pro-American like Dim Jnr when visited Greenland? https://t.co/T3Q654NQEE,2010410848418984232,,EricLDaugh,en,,0,0,0,https://x.com/undefined/status/2010410848418984232,1291528364906479617,
2010410822812791180,Sun Jan 11 17:57:46 +0000 2026,0,If Trump actually cared about Greenland due to Russia/China concerns we have an opportunity *right now* to neutralize Russia as a global threat and neuter China's key ally. Fully support Ukraine with everything it needs to beat Russia. The costs are dramatically cheaper AND,2010410822812791180,,,en,,0,0,0,https://x.com/undefined/status/2010410822812791180,1821763308871172097,
2010348143880053159,Sun Jan 11 17:57:39 +0000 2026,1,@WhiteHouse If Cuba falls Trump should not only receive the Nobel Peace Prize he should also be beatified have his face placed on the Statue of Liberty and Greenland should be renamed Trumpland...,2010410791825215669,,WhiteHouse,en,,0,0,0,https://x.com/undefined/status/2010410791825215669,1638289492749475848,
2010244598019260772,Sun Jan 11 17:57:36 +0000 2026,1,@MF_Joshhh @OJoelsen You have a problem. 1) you trust Trump mr Pinocchio The base/s in Greenland is to PROTECT USA!! You already have it!! 2) Europe actually bought USA debt and we could collect ,2010410782971015344,,MF_Joshhh,en,,0,0,0,https://x.com/undefined/status/2010410782971015344,2823558880,
2010147079096807700,Sun Jan 11 17:57:36 +0000 2026,0,@NielsKampmann This I knew. Trump is claiming there are Chinese ships all over Greenland. The first thing he should do is reopen as many of the other bases as necessary to assert tactical presence. He may also argue that Denmark is allowing the Chinese to be there thus the desire to formally,2010410781657972946,,NielsKampmann,en,,0,0,0,https://x.com/undefined/status/2010410781657972946,2634467959,
2010400888167285172,Sun Jan 11 17:57:33 +0000 2026,1,@ArmyofLawyers_1 @andydubois44 You're a negative-thinking warmonger. Trump will not invade and there will be no shots fired. You lake the imagination to see the possibilities: a beautiful deal will be made where everyone wins. Annexation is a happy inevitability. Greenland USA!,2010410766613311753,,ArmyofLawyers_1,en,,0,1,0,https://x.com/undefined/status/2010410766613311753,1876831883474124800,
2010040552029593897,Sun Jan 11 17:57:28 +0000 2026,1,@Damaan4u33 Venezuela Greenland Iran . Trump will have same fate as Hitler!,2010410746530984114,,Damaan4u33,en,,0,0,0,https://x.com/undefined/status/2010410746530984114,1264024215532867584,
2010398128013214108,Sun Jan 11 17:57:23 +0000 2026,0,@FaceTheNation The easy way would be Denmark agrees to rename Greenland to Trumpland and President Don Vanity Trump will leave it be. Once Trump is out of office Denmark can revert to Greenland! This is what is going to happen to a number of vanity rechristenings in the DC area!,2010410728373800976,,FaceTheNation,en,,0,0,0,https://x.com/undefined/status/2010410728373800976,115513081,
2010273358911353140,Sun Jan 11 17:57:22 +0000 2026,0,@Vimal8584 @JimFergusonUK Based on recent reports from Reuters BBC Daily Mail Bloomberg and others Trump has directed advisors to explore acquiring Greenland including military options like invasion plans citing Arctic security. However U.S. military leaders oppose it as illegal without Congress.,2010410724141535505,,Vimal8584,en,,0,0,0,https://x.com/undefined/status/2010410724141535505,1720665183188922368,
2010410419278741538,Sun Jan 11 17:56:10 +0000 2026,3,#BREAKING European leaders including from the UK and Germany are discussing increased NATO presence in Greenland to counter potential U.S. actions following renewed threats from Trump to acquire the territory.,2010410419278741538,,,en,,0,2,0,https://x.com/undefined/status/2010410419278741538,1668671422707773456,
2010410413440270727,Sun Jan 11 17:56:08 +0000 2026,0,Trump's Greenland Western Hemisphere ambitions sound like imperialism former ambassador says https://t.co/0pqbd1holW,2010410413440270727,,,en,,0,0,0,https://x.com/undefined/status/2010410413440270727,451372552,
2010409571655794791,Sun Jan 11 17:56:02 +0000 2026,1,@TheTNHoller Did Putin order Trump to threaten Greenland? All too likely.,2010410386751955211,,TheTNHoller,en,,0,0,1,https://x.com/undefined/status/2010410386751955211,14308886,
2009932284548309489,Sun Jan 11 17:55:44 +0000 2026,0,@glenn_tunes in fact trump and his team have been working on a deal with Greenland (who again already overwhelmingly support separation from Denmark) this deal would see the USA purchase Greenland and they would become US citizens &amp; every single citizen would recieve $100 000 from the sale,2010410312294699161,,glenn_tunes,en,,0,0,0,https://x.com/undefined/status/2010410312294699161,1426769474523262982,
2010273358911353140,Sun Jan 11 17:55:28 +0000 2026,0,@GaryPatriot1776 @JimFergusonUK After reviewing diverse sources including Politico AP BBC and Al Jazeera there are reports of European leaders discussing potential troop deployments to Greenland to deter any U.S. action in response to President Trump's statements on acquiring it. However no evidence,2010410243855884650,,GaryPatriot1776,en,,0,0,0,https://x.com/undefined/status/2010410243855884650,1720665183188922368,
2010339093289529757,Sun Jan 11 17:55:27 +0000 2026,0,@LexLexandro @_MAGA_NEWS_ Based on checks from AP BBC Euronews and other sources Denmark and EU allies have rejected Trump's Greenland annexation threats diplomatically but there's no confirmation of Denmark urging EU troop deployments or talks involving Britain Germany and France for joint forces.,2010410239049207826,,LexLexandro,en,,0,0,0,https://x.com/undefined/status/2010410239049207826,1720665183188922368,
2010400127828263061,Sun Jan 11 17:55:25 +0000 2026,0,@WarMonitor3 It doesn't have to be. By agreement the US already has unresticted access to Greenland for military/defense uses. It's decreased its' historical presence by 90+%. The question is why does Trump want to annex it when there is technically not need?,2010410232103735809,,WarMonitor3,en,,0,0,0,https://x.com/undefined/status/2010410232103735809,1419732720612102166,
2010410228526002520,Sun Jan 11 17:55:24 +0000 2026,0,Diplomats: Trump's claim about Russian and Chinese activity in Greenland is not true: https://t.co/wjZ06bIHnZ,2010410228526002520,,,en,,0,0,0,https://x.com/undefined/status/2010410228526002520,1581596858228555776,
